072d3dd37684b0013259a4d12cd10c01074fcc1ff2a5bba80ae109c99f85e8c8 Austeja 693126
0740b2efdffdae045048739b0f4aa149feb89fe17359b6abf7206319aad6c525 Ernestas 539482
074701d5005cd93620f6ee9b10650ae28ca59c3fd69f3d96240a00ac39f3d963 Jolanta 176906
074f928262e3b4f530ead1773774c97847c49f68b818e79ec2ecc5866ec62465 Danielius 160324
0759eb042e4b27c5fa62c86af4dd4363c59cfd85212bc66266b294cf7f88cadd Elena 445254
078e82dabb8ef534f148e20ec4ab8e8e5b46d4267d4f6f1178ca131df43c4596 Danielius 511629
088345b6fe425b09707ae34a44b9d98edc6174272220e54160881faa6e38f1a4 Ignas 449782
095e76b9ced699f3f910191a27bfe24e074e20eef872385e8c1fbb0762f826d6 Tomas 729669
099a9931019765b79f2a64dc57246a7a1ebf709071c272993ca1a5f8e1711199 Jolanta 185490
09d1c592904b457d6eeddcfe8b1185f93b1985cb58b63c0fbf6719bb45a1a85a Viktorija 448961
09fa5e5bd313c3055a0e35a7f322c9b6163f64b049e94a880408a9b8e16b0962 Matas 892202
0ac982f742384a56a4009e82be8040a673cce0b3608b5f331f1c01698e3a889b Zydrunas 802497
0afbd69da366dc359b46cc6f22c793820e43fa629d52c6d5c8b3d7006fc16a4b Ernestas 768108
0b1cb5310c9124f2c4989ff08d56a0dddaa3bd18743462a66e5402dde1c9da4c Zydrunas 447869
0b4d2b54f994082bd87d73b834e1896b7f5874e419737b33c0483c79083d0190 Lilija 843152
0b4e37fffbee8211e296bd995cbfc30ab3677628961c9f255215ed893daa2274 Viktorija 425992
0b66013edfabadc666e4c947a0181855b0e4b99bbe094ab0fe46b67bf5deb182 Ernestas 807682
0ba43e01601f903527fdf73a21f987384f854c976f98a60d629da3d9a1c52484 Ignas 711542
0c8f3c4f2bc3d8557a477341d201521c208e2a1c195b6c98913ea8b9c0584ac4 Ignas 683288
0cdf81e1098eb78884460e5bfddd7998bb6fa798a6ea2e876a9807e3a62f7409 Danielius 103199
0d1a8114607d7ad320ae6a4f1b0ab5e1536b2055c04348cf207c990406c7e4b4 Viktorija 198133
0d1b0613bab69b6b3d8529dc784415a9fc3e1a6c783565b28a2ea807a9cd9393 Lilija 207717
0d8b84f24154f8541ac399fb6a16eb3b2559b1093e9943c34cfce2b92538cdb9 Viktoras 276827
0dea933c5e963f43dc47a8c34b173212e8004193956d9d44d5a584dd494b75e1 Jolanta 71836
0e2202f1f908b7775020ef9fe8a463c5064e65412d57d7266dbb4706eab678c2 Ignas 639559
0e7a2620459aafbf766086e614f4de5f779dfa60917b6531a2ff5c827380d24b Leja 918665
0e7a6605e1faed7b1aa282919e5730507d96ec55ec1e437d6ccd5b1d00f7b096 Viktoras 635073
0e9aa5f7516bf6f6159954986eef68401396120d2abc98229e3ac08c592c61a0 Viktoras 478913
0eb568df7d934581c1ebca1a94de2ea2906cca11fd6280de7910fb9d9d1214b7 Danielius 569347
0f1bd72426b4e88f723caeb1ea73d8f760b107a86ad303b12b14aab9aeaed6a0 Tomas 194823
0fe2a56d5db88036c06361f45d933b7201b4489c7630e49eab1257bd233e3b89 Darius 243329
0fe7fe12bdb064c872145ebee2a95a4a765b211858e80021f4eedd06a2da7ada Leja 752198
106951bd20639eb94fa2228b770064b9379368c36e306fd2e091c140bb2efff6 Elena 565738
106f4b411d90d0aaebb133a47cb9fb1d73f62b158e5151b1a2b2ea0340240c3a Regina 995347
10e7cc2c2f19c651b14f98dfd7c076b6705f124c38f518aa6fa9b88fc1fb024b Tomas 917895
11a6a03bb9069522e97f7cd9b7397f92c416e934c9c400bf62dc9c0e1a4b9091 Jolanta 828182
11ce99ff3afab4f26b485e240a922e7c47ace2d5baead2a8877617dd3a2b0ce3 Elena 100371
12548e760421ef2fd21db3eb79c2d43b5bb76b5a57208d916e6c43fc6f594721 Kristina 753455
12ef976bc9615c9b353b10d231a97331878f2fc479a672c4c58e3c84d8248e18 Elena 655922
134af8efc8bdfe9fcd84d0410866be510991c54dc726682155aff33574c9b6b8 Ignas 339589
137607cffab1ad5d2fc4117afb1f48cf657b74cf2af79290c7986420d0382479 Augustinas 489139
13a650937225949b9137e8f224ed7045c2853a8c38f2fba6fb931cb570bc06c8 Kristina 234020
13d31b91a01a722f079eb2c69f4342bd6dbfc90e1e39d625f362acd5b60f9f8f Smilte 11677.5
13e16efb86b776a8a3d60887347f1f4339217f682293595d740890a27811fc9c Ernestas 384684
13ff0cff15bad11bca2af785e096d8c1d41dcc79c27fdc55f09f1c0b37ff5c46 Regina 889865
14567853816a734262d83ac89c983e7226676c9c13f7c56c8610a69ece28925d Viktorija 78027.9
1469feb0c3aa1af3102da9cca9a9645d268d805b7ac70fe3a80a1b3064e3e295 Danielius 136521
150ed9c1ed926f8c9e36dc45f599879d470888bae65a59d133f676174718d67e Austeja 306733
152112b38f9d4d15ec8717b17e5f3afceec1670fb97a7696c24bafb6582cc199 Zydrunas 137729
152b9f9918b7c54f21bd512fc3475210a1d72e7c360e6e791eb7ea7a91835afd Austeja 893980
158a0109fe95fcab5aa1328c231831d99e6d5f672a120c124c53332ba4255248 Ernestas 112498
15a480fececc1443d0f851fa4b5434b1f4c8cc6f8efdb1ce94f85f531b29230e Viktoras 934225
15f210d5e7da0d16cdc4e2799704239755df919ca0ee84e6cc25076e27001607 Tomas 523576
16328fe674c819b67976594b1562ec8bb75451ede9b9d775dca093a11d2a35be Tomas 193330
1649612d987bd533a3e4f250be2a53686371322c38eaf831c52175662fffb23d Matas 947711
168846c7bfa5fb2176ee37d5e0a9d144f4350c33183504e5009e87c54b971a8f Augustinas 704623
16d825d302cc6eeb304174d4b485a3af4236aa16a1ce2b2098a5f5ccba360940 Viktoras 663694
17574fe1a36667d3a1001678f98a93a11e403c643178d9634984ca93bfeb7310 Smilte 610711
17cd50e754927ceec632b1ebc76a5f74d4c9e8ba6651f4b137b19a8375e94f6f Ignas 331783
17ed1af2b1945b8c2cfea4d8fc83a801c216edf4f8713299e0e6444692249c29 Jolanta 102032
18056bf44345e3aea5d91fb1888f403067d54413896f8260e79ea99c4dc2c4fe Danielius 368900
181b1a1572f91c73e93a1e30c14cad29db44467af6b9a21d5f020d1bf62b91bf Lilija 256376
1829a0292b3629421c1eb060b7e65b940a7073e64663ca3acc0fc6a59f97d14e Zydrunas 259087
18a5bdde72e5d9cc09292a1246129b6e2c0e36877ed5d4b612789396a320ca9f Elena 730479
1a2272361cc25536e1eb37383565bf213700a9acc09f6d0d89e330212504b651 Urte 220445
1a545ed1969ac544835db6e7a1e39df1f1489ab7e8b375e32c9aedf0f60e49fb Regina 788910
1a5463f92b91ab27d2edbba86ec958e5a8e1c07ede18f60ca3732b4a1159d597 Darius 676386
1ae529bb4c6c7e59516ec0172dc0f092c2d6daf4ff3544558bc1e69fd5ed0f10 Adomas 253197
1b124231ed27e11a41dd68e4d44b169e13d84e41cdbfbbd2f1a0658335f4e1e8 Lilija 695668
1b677b0cb41306ea79155b025ecb10d2484010430722b04faa2a0aeb17af4371 Lilija 983794
1c30a2b8c59550fd65c43f551ad1ef5d0c08c4195494261f28bca536a57ad077 Zydrunas 496410
1c723a8bef654eb87d2874261feb1ac37201945568081eca2014e24a1ccbfe79 Matas 708672
1c7c4fa7da6b6a7bc6b180d668b00d6b051f6af4569c2e841eb9b893c5e80c6b Austeja 513227
1cc3700db7d1ffd95b3c01a7cb20db48c925a96bf9b5f5a7f0d82c0fc57ffe57 Lilija 745820
1d0bc755b69a3403a4d09ef42caeec3f143df599c48cf54f422872ab5d463b3a Viktoras 801188
1d47d510a4c40564190c4849eb1adc85e79faf46f44d5aa812fa5d84853702b0 Zydrunas 201738
1d92c35b50b1f215a81e418d5f401b651374e598f5edb5585d0655ad276b22e4 Urte 380005
1e04c96c97de944d8ea9d068fde9cdd8e3469a164cb555d0c23e31449aa5f317 Kristina 837098
1e0b61c5697562954fda6503920072e09177ddcb666bea550d3366c83e583fba Ignas 716177
1e1fd20dec42e3073f9d5e5e91004572898daddd85dd9fe328127d00cf886d7d Lilija 183805
1e3c504acabaaddbcd8ed25b6bb57270889cf18de09a30aa087c367f03566914 Regina 61735.6
1e5bb9ace4cc4e93d01bb94082744a15fa28746476ffdfa58b060d9090ab4c66 Urte 439739
1e72cad5b2c4088c013798b2127f8cc56767e2261edd8d65560230888c8d86ba Matas 787610
1ec3be16f1524a72ba42dc3ee5b367847330a09647f0a2f16821d608d0aeac85 Matas 32463.6
20581acae35b2c543fe6262fe7c03d811cdea1f62854e37ecd367917624e2647 Darius 467262
2059daeb2bd5680872ee755f0a07eb6c9487da23f25063f05b2d8e6549a9899e Lilija 141089
20e942c149c9e8c1c3c9eed24e59693c7cff45809b4c175275c5cbceff1c2663 Darius 977481
20f98114e63fcdc54e46ce486c8e4445932f897a4d845f7655bcda1a83f09ce4 Austeja 784987
2149e02d914b525f0c8dc513ca0e603a05b51ae32a0ba0600d7602f459d3d435 Jolanta 783991
21f1e9974649a7c20e8473571b107f5c6bc8f2eaa59746b5439c34d04637883b Lilija 169391
22285b446360a7d99daeef9830291dbbe4fcd13f6929c8de6606452f917bb44a Kristina 489707
224ba907f81eae90c20a8d1b46b405c0e1c88723889738b2d9fe0e1dbab807e6 Ignas 538368
23140d066fd3629372d5d12a732410262812e22970add4dd5a3705343534c556 Augustinas 121352
23519a4820cdfc91a8c337599e4ed3b7d1639f8d1e7eb6c5a6d53f6890771ab9 Smilte 205387
239aa88abae8119da29a989c9455a0cc97bccf82980cd2a4a1f5981755668487 Smilte 705249
2434f96f766c335608fbc2797d5a7ffaf6fe4f3adc8bad190493edebdbbec5d5 Ignas 91084
2492a3858a1a353b0bab97bca6d67d7983735f83a3c0ebb07d2e1c1dea1b4f55 Ignas 569770
250902acf9d6cfd3221021819b480b4cf5aa3ed1b0afb1bf43acea6b9c1deb58 Ernestas 72688.4
250ae2edcd88d75693c9eb9c6e66955755a87a49cb3c1f1c2f8b331f2593c520 Elena 174733
250e7099a062d4840b9de443864cf5a0ed3dbab511fe3ba706fad3e155986cc8 Ignas 345524
257a683bb13da34da09a4f172b84a8f670d955168397a070602cbb6429146546 Viktoras 175851
263a2dd29831bf203632a62feb6bc39d26c6f7c17dc6240cee65f28d334e3364 Tomas 840154
266649ca49cf09c2cb30052f5c3237bd56d613ca2f17d85969d5586e72853713 Austeja 735376
268f601a2b6c055e8a1eae78f61187f0b2e6a0f9c64cfa753bada61c078cf452 Austeja 122891
269b9f06a930718e43a431a291d167a2e23cdf287f9b86aceabb0deb18097cb5 Matas 518527
26f14bba301b37bae7caf3d26cd8a91f881a19da3367bab62ac20054dcce2fd9 Regina 586743
278f573da0d061778707d9bcbe4c06acc4af56856cf522dcc54944a42b5de87f Darius 722898
27b7d489baf45be548a622c6b18f35a48a38a64cc9bca1d0bb9e786b33bcbc07 Jolanta 770123
27c2cf75338e38c1515ca9c5eb8346910981c8b3fa5efd27b2c2421760e3c8a1 Danielius 25028.5
27d09a693bea1c0866dfb9cd3a82386d9fd85fcd940496dc249004a70853d3f9 Elena 311760
27e7c7e7c3afa67b3d80359ec51ba7bd23462350ebd60f43fac678d59ad241f7 Ignas 972067
27f28919ec5da109ae060715d89ba1aa63d000fdc2fcde2f006c21fc637b63ef Regina 130085
28155fa694a80041d3aeebe91957b7cb4879e6cc59a0f955b4a143ca0f2a210e Urte 581499
283c6cd5be08d84c04717d169cc8ebace748cae58dbab17490e0d82db46ae252 Adomas 739330
285ef5ed31473ad654b746fdcfd2e00a855976177b9f62a7f1038805c283bb6a Smilte 432658
288734024f37ae5685c39fe7e070e6659a3288f47332267bf1191f14a482a24e Viktoras 116659
28983446f60f08324b7d2c3472f081bc803235272885cf5eca4a75ad4cc65667 Leja 860144
289d5b292bc75fef956e2a9e8dbeabfb035165cfe17e975eb8b468c7628ff47a Jolanta 455036
28e4aea5268cbe2391346df96e32d6d63830fe564baf12a1178c104086b22144 Adomas 582036
28f0e0a871ac0329ea5d95b21116311dbc267b4f06e2bb4393defa9bf6b63fa2 Viktorija 512657
297a499929f1849cf375be312753b34a5f7a2e9281f0f5dceb22d58a60367fe2 Zydrunas 571264
297c0d850215cbb9c200f93677ce3d57b82ec78e5dabbc90ccdb6fd715002ac5 Urte 585555
298c0385c8e8bfbd4153002e7c381335f722a5047ced9c84628c47cc4d4725ed Leja 795168
29d4ed4cff09c5a2e6f506461ba91b1975da72c108793fca2d7b7fb8094ef2fa Elena 251191
29e679de08a76853345cd88c14dd82ad38840a40a9f55ada95cb8925cca42d75 Matas 521448
2a5e9fc9f2cfeb2140bd861224c17fc7686c273be09b28807b875e7e1e87c06a Viktoras 745303
2af654bb338197c4d7ed0b9366a085683d80b0b212472be0524c3921447369df Ignas 976835
2affe51b633ab07229efede1c71c5a8382a833894910cd23c0db1df526af536c Darius 815005
2b0deab302f44b39ea810c23787955bc33dc090359b4dc0928414d9ded2163c5 Jolanta 517920
2b0fe875267f34b1f4e1376f8e344e0a07bef9192f4e291c57a5289c0bee60a5 Zydrunas 924458
2b708ac21bfa04dbe255645aa74543a4e1ab30d954c6ed099fbef132537c3f27 Tomas 714793
2b724f67f5ee66dabdc99e8a5f138c4fd04e84f71277988c9960df62d6e93506 Adomas 658946
2b8130868c81d83b3c685aa6d9905794671bee8356ce7b28f652d158b18b14c9 Augustinas 44264.4
2c0fc15daf002c18a1245fbd3007ae64e54f7445ab9cc7992b0b93c83cfc92ed Ignas 111927
2c3b15a65a03cb43bf15fcd794f62b429d3fcad94e29f1d4e18a057f5afffc7a Jolanta 865083
2d14572e2fffae446cb0f0a57bc227984e49201d69fd98a407dd33521ebf77a6 Viktorija 770274
2d41e16059631631c0fae7f2d13560645242ca5e6d0b82cbfc4b7b606f1b458a Adomas 302943
2d701ef9c513cfc3569d43e314f0c8b473a2d17d91140f58be6d1f9f23532ef9 Viktoras 418237
2d924e7c0472298f6ed84735e15675c69bcc7338700f5c25ef38452c95b2c362 Austeja 224979
2d9394bbdab989cafceac9209ed3be897fd60f86add0507a7aaa7078788d2300 Leja 271144
2dbf66f0ad8d8ba143ef49e7b129007b0ac7a512418408b591557753109fd329 Danielius 527755
2dee6b41fc943d1da771cf32af0217e85bc93873446aacf6d0d706fbc5d0e93d Elena 607308
2e344c9ef3ebf22932415c0c4962be42e048e50da28a3808e19ac0390c190194 Leja 876183
2e6183dd79be9143318546ffc494f3393dd49ba89f7cc2825bf31cba6413b323 Austeja 800335
2e9469e25d4eee5ae4c442f06d48eb7765aa10ef9d48046235f119bbe6a8055f Matas 1586.3
2e96abdc6a2917c7d61b8a160e327db92f412429e9f7b6dff6c160facb00cd89 Lilija 51716.1
2eac797a44f735c9ebad7e76f08ee749a1dc640ab2241e3a1f22d27e2b022990 Lilija 713347
2ebe7b8dcd4a059e15b292577e2d6cde19431ea759c7517f327745b58ed24a63 Regina 863376
2eea9729b868132226e655f866d79e1ec89fbf14072b25b79476128bf401d036 Leja 900461
2f01d341ac90ba83cc92ad2682bef206407f19bd0a673a85f22543fc4ea96b7b Zydrunas 384505
2f168e5432ac6eab32b04bd2d026b429895fd10865b979b9e0f462b38f9789f8 Ignas 723092
2f483b70f07cea57b79a6a03a10a57ca7f79667555051eaa306590500583a900 Augustinas 714564
2f5984d971bb2fd12dfaf46993c40e5ce173d4a5169115db5adbe3cedd0351ab Kristina 591154
30128aff6460b223fbe778e9f60db3ec4682f16fff8039a790c33e835e56a32b Austeja 605373
303e43b9dfccb425cc0e1669f8705eef195c5124a69642d45447d02234dfac6e Kristina 697531
307799d93a0bfbbad579c79d1ace11d0835022d293592d96048c3e091a00f3d1 Austeja 261616
30c382e05d7a26844e5f9fc38dd44dfbf54906ebbc1edc54c4a8836d80b30f39 Danielius 346074
30d5a297278cde541a9c82bf16ce948d30a7ebdc8cdd45baaa84e9491d177427 Viktoras 1.00395e+06
312c9f8f4f0b753325d8ac34117d8b7b444f6187cd89a58636a4a78fe1f84bc7 Ignas 14353.5
31746766067a7a5880ff6fe314c040235527f774a94ef5e02e90741413b4c2f8 Zydrunas 447623
31ec1e49899bcfc706917715be54cd8c26e4a2ca5507edab267db38fb82596d9 Regina 654212
320822d5947a867204c41e665625ec53dca7648c838d876468195b499c1ddf7c Austeja 505840
32595f2784d69ae30d80687a31c23ce887ba038c6c5769d749699e6f2034877a Adomas 77578.5
328df8deb6180169853ed8309f7dbc1c26ce577630ebd6f8906af317da18d759 Elena 876464
330467d979db20346653f307d82cc2db6d1b633fa4b30ca34511f9f97bea7581 Tomas 592351
330906874941a7dcf95c14d9705c336f7e5e42478ee2d02384981817ed7c3164 Augustinas 653046
3325eb612dccccd6b563d8de92c92e9dfe4dc62183f4838ed9631e0297804ec1 Urte 468821
3345216f30388779aaef10e3fbf4921d256bc7051badccace6b212938121fd05 Viktoras 419312
33a4c5f6e49c003486c8369227167831d0e240f6bd9d96d6eb218f5812c6e660 Augustinas 221662
33bd8541633853a490259b464d402a323183ced45f56649beb61d0c6e82e77c1 Zydrunas 140054
33dea2f766d4e19a7e0a36297866d2d1bdf7957c3687f84df9aa9a64962f6c68 Matas 635317
3400bba166b8cdb5064d8b20757774b2261bc8b1285ec2069371b6f014422574 Ernestas 252185
340d18c9271714ae293ea42a6f48dbe8f80758ed0858560703c3ff060f399230 Smilte 725894
341c863de84da54abbc91c9f8e456756c15c0ff39261a7da19ae5822cb01682c Matas 855862
34274c90432164b3b5ef875872816c6db7d457ec583de7c718880ea10e515cb8 Austeja 453140
34284c4a496e634454370524e618b3a3dc1d9706b49f7154b56b6042396d8754 Darius 99172
34451110f043c1de48278876768ec5a43d88829d77ca6d729551f8d64697ad7a Danielius 702477
3456c7d831578d83b5e910d54fd3b93dfda144a6fbafbb578720dd77facfe031 Urte 937982
34619a0c4abb77abb0bc9ff6a3d4792d13fe81049828977d83723cc041950c06 Kristina 288636
3480f2729f8e505565b69687dfc601626ff1d1a40c65d64e5d1fc6ce5cbf7417 Viktorija 565269
34b8748ba8171650f725421c5a1c66ff545da061633a9dea5769af8998cd5df5 Viktoras 952949
3596425d43ace97fa486fca5e19dd22dd9768b00c413f4ef71bbe6e0b1507009 Ignas 1.01384e+06
35df65895cc654e526fac447c692e8e4d6a07b3a922c8a6e9b9181f67b74d6d5 Augustinas 442679
35f3c063398d3fc8315ebcf161f9b7012984dda9a82122c20052d5443639af95 Ernestas 59149.1
36016d83b48940d469effef0eac2d570667239c3b72a7519652d6fb61d8c379c Viktorija 814601
375737336a8117f5d49cb92cb222ef8921023824c1cc01c9c1acdffed0e743b6 Kristina 240427
37620b7ba4207718d2b5e3d206cd67a3870f41a1638ee174c92e2fe881fd4025 Lilija 126249
37955103bb69e35aa2ec1f2c43584aaf671aa9e3f0ff4e974483bc55da071a3b Regina 610604
381182afdcb6a178c83a79500985ba1172669a27608c3628a7f393a5a4ec9b6a Kristina 942886
38c634e701b5746cc6d905320679ba7483208c06e2b4404bf808f73876aa3943 Lilija 506295
38ca5f4c8a1148e182c2536779edb92d81ad29b9c22136215674a16a7a6f58c3 Elena 80567.2
3935bb46b961a8245046c085da7c6c3cd74294b02f36ff7ca08792fa8adbba3a Leja 882731
398db15d87d54e874995575202b5e7e818dcfb4a65d8348cd4a262866d61915d Ignas 488566
39ab11e682f8066e31e68c7057dba51366f8719d90c44e2b1c774886a3bc2b95 Viktorija 393815
39d6f2f96da31f6841d0effcb499ec6f7762cf7c9608ffcd21370af801688a00 Ignas 61123.3
39ee0b0368828eb7d8836218982a6562befafa237b868e9c627ead187c2cb25a Matas 14668.7
3a386532f5bc22a36f7002f83dbaee02b6154c94f99817fd1b4996164f9ac44e Ernestas 471772
3a711f184b60b697bb8f0de33c95306a0b52f134e5be642c525c2986a89a4ebd Leja 580031
3a894ceab809a5b01c507e8ee26e044502217318d3ee075b124a1d852a3d48e0 Kristina 533613
3a94992647dbbe3c6f8aa9a6700de104f32f47b2df9be9adae9ae266d39bd8a6 Augustinas 773585
3aa2ef85ab7b2c4b9e413d8f20f3292ce80c4acb3cbeaf49d2b91f3e3894954f Tomas 32932.1
3b0b4ab32fbf2340a3d9492b26c4ea4d3df306f59c4c5ca4d1fdf19920dddcfe Smilte 967256
3b5a643a026361df178ba0ec8ea62986045fb6dc37481ad99d93c0a8d0902f32 Zydrunas 290748
3b9961882d9056afa0fef4deffe8ca47e75e00d7c7678932ed6532e504a330e0 Darius 998604
3b9ad1569028f4660ef3c31a1a3a4b77c02979102293e759556b46443ea58d3b Regina 371031
3ba0ccc96f66ca093f9792ea92734bc70f1729254d39fbe71754b668a39b0570 Regina 733101
3bc033a5e29e111c1d403c6138411e03215398dd1cbf4fc186b1030f0bb21538 Ernestas 178044
3bcf40848ee8e1d0ca7a8a73992a2d0679d8ddee2a8c3f9f9128c2958f2aa780 Zydrunas 230255
3beaa05b5a6b8c3c808e34b9eb40961865d72d414bc3960e0c9e33860b4fcfc8 Adomas 604622
3c05ef86fd04af9d76a8907feaa6aee26e60eff78044ff1f9255c0c3f02c7e3c Tomas 280194
3c0787d3de0e41b8ca26cbe43b7361083c185caee4afd9fb74b6f98ce481c99d Zydrunas 289678
3c284e98047f0b2fa080d3ad3bb31ee7c3a4444511792af303cc5f48e7707716 Danielius 249276
3ce3369dbe0869aa1ce2ebe2359947dd4d270a08031f7d5d6caabc4246ca814f Urte 629580
3da0ec9fd3b8e19bef58bb4d1905bd7f18a2805e1a37f6ff9e156698b0a48660 Matas 740550
3da77b3ba7fd69ef32678f8c97676f0fe03e8c0fff32b66dc7a23e489dfe3fdf Tomas 335646
3ddd2928dcc4a0c006aa5db05a3369ffbb546d958e49cc159d3687f1ba7dc054 Elena 717092
3df63560b8d6631d6dd60f741b885b5ca9f03011d26df6e911fbf097c631345c Matas 953956
3e10861d574a3488e35b49f784caabc9b514da36d99e9c5199722984cf4a883f Lilija 306041
3e2bde0c2a98aec746f2bcb9459b891cf0f662611bb61c06960ef2958eb9e6bc Adomas 51869.1
3e2cb25e942c272c589d3c4caccb2f212bef055465bc2742741244fa20883e93 Danielius 562446
3e2e3a8caf48baee7bfb5b28a14838978017047d989bf69d74add08a90a17e0c Danielius 872456
3e34e255adc8566636bc288a637a7acef7f6c9f93ae8890955b86623d4acbbe8 Zydrunas 661925
3e844ac8a83d039bffda593b16da7ce14d8d7c333b51e9d3457a94f2e03ae489 Kristina 281125
3eef10ef1aaed777304a0ec0f8c851434fcee5105911995f7e8333524d5179b4 Viktoras 828913
3f05eb432d20b5592e2004d49f6a85df29320352b00eb670b37e370edf9629e5 Elena 224361
3f22535bd9aa2ef27a606f9b83e8671455bc9b0a1dfa3dcae404a0723ec4f4df Lilija 622361
3f31a23ca0706d2355f87fd47f5ec93c2c8e953b41093b2e9029c3cdf4b33025 Matas 658099
3f3cbe739260ab710e6bb1937c5d145094c7fafd7ec7c90d461c7a4b1bfbbac9 Elena 130123
3f59dfc78066238850141aee55a819c26901eff59d463a9ae68324a4569e0c19 Leja 785233
3fa7d10508449f76bec1feeffa8055dd0254f3b5ab70d7a3d45b51e9b5b70cd5 Lilija 120186
3fb4e42773c774798aae0682d327e15f91ad8b910673d9ed262822259bba49c1 Adomas 482251
404e72703b2e357703ad69e059a99d3ca7ec61b3807c563137bec89de3f31e26 Jolanta 978820
409146a7ab8de8fd891ba1b4f9880d2721b7e4b76620e42e09e6480a8ac6d605 Tomas 13061.2
409342c062799cea1c5daecdb7c7dce16156b30bb7cc173efb80ae0e02e9af33 Kristina 995231
41000cbdfd35df33b607c9b7a6a46ee25fcce33aef173329762bd3cf4b1324f1 Darius 268862
411f8ddd3096695b48760b34a06abca2751118754a65399a5bad921f9344e7a5 Adomas 717909
412bc1e664666abee5bc33f39fbb896a933787f9ff9e8a70aa9a5f5bd9ae323f Tomas 594200
415d2689c00959d1fb0111f289407fff98dbd49880d2c5df6b26e1ba2cbf81da Austeja 701220
416b8e74d6df196ebda65a830a5b8ddd8e6eee75abf33233f3f770aa2cfadbc5 Danielius 333997
416c423411a0723f67e2d556e84fdc022458041b4458a15eac2a92690200dec3 Kristina 70236.5
416d6ade274ee083aa8fefd9dab357c07783a64d2e8fdc62b239108269a4a38e Ernestas 584403
4190fe4138414ded6e3a008762fe15a4384d8bb7c9f63b89526c78466d65de21 Ernestas 927976
41bb137b8ab04e2c467483b556fc3fbb58a6ad606098f64236e3b4f0448e9432 Austeja 563724
41fde9bb6414eefab2eba9d43a7e5c85082ee32df3dae69785ad69f9e5ff4adc Danielius 393779
42254deed44516c16c518000b92f8c629709053d314d54476d260a1ebce08cb0 Urte 736900
42264570eb6b582492ada0e5c6beb1526318ebbad864dc9a95b696c3eef371f5 Tomas 45612.2
42412502a453e6ec0ae831f77c5dcf17b511eb51990bd7c499993172a224175f Austeja 930092
42cc262ffdc6370f737b759ee66de7ed8c249512aaddb41c656ee841f232cd51 Regina 285420
432d4c5a420698e5fc4c72ded072d90e901192d354c31ac8f73a1f80beffef6d Jolanta 160318
433dad2ad4337e6783f351d1a6b16d447670e16ab715a69911b84df582834774 Leja 80820.3
436e55c7dd88941d4b350486f8a8798694160c1baeb73f7784306fbf37b03961 Elena 7326.1
43706180a1a3c5d891243afd92ed55bf98e900225aa27ce4ba221dec1f445d12 Augustinas 975325
